id,name,age,job,balance,housing,loan,y
4326,Emma,32,Engineer,1665,no,no,no
4327,Olivia,57,Scientist,4228,yes,no,no
4328,Charlie,44,Doctor,1007,no,no,yes
4329,Alice,47,Doctor,1370,yes,no,yes
4330,Liam,29,Doctor,3852,yes,yes,no
4331,John,40,Teacher,584,yes,yes,no
4332,Olivia,27,Analyst,4227,no,no,no
4333,Doe,34,Engineer,1578,yes,yes,no
4334,Liam,56,Engineer,1486,yes,no,no
4335,John,35,Artist,2561,yes,yes,no
4336,Liam,46,Teacher,3547,yes,no,no
4337,Alice,51,Doctor,4847,yes,yes,yes
4338,Emma,36,Manager,4782,no,no,no
4339,Charlie,27,Scientist,1590,no,no,no
4340,Charlie,34,Lawyer,4560,yes,yes,yes
4341,Liam,46,Artist,671,yes,yes,no
4342,Alice,29,Scientist,609,yes,no,no
4343,Charlie,57,Engineer,3815,yes,no,yes
4344,Charlie,39,Teacher,1083,no,no,no
4345,Bob,51,Teacher,4110,no,no,yes
4346,Emma,27,Artist,2556,no,no,no
4347,Olivia,38,Teacher,4276,no,no,yes
4348,Doe,26,Scientist,2995,yes,no,yes
4349,Emma,27,Engineer,2604,yes,no,no
4350,Jane,44,Artist,2067,no,yes,no
4351,Emma,47,Analyst,2619,no,no,yes
4352,Jane,58,Artist,800,yes,no,yes
4353,John,24,Engineer,3269,no,yes,yes
4354,Doe,57,Teacher,3185,yes,no,yes
4355,Emma,29,Artist,3949,yes,yes,no
4356,Charlie,60,Engineer,1425,yes,no,no
4357,Alice,41,Teacher,4211,yes,no,yes
4358,Sophia,22,Doctor,2204,yes,yes,yes
4359,Olivia,37,Scientist,1969,no,no,yes
4360,Charlie,29,Lawyer,2567,yes,yes,no
4361,John,39,Nurse,3410,no,yes,yes
4362,Doe,35,Manager,1935,no,yes,yes
4363,Doe,43,Teacher,1895,no,yes,no
4364,Charlie,53,Artist,2537,no,no,yes
4365,Charlie,40,Teacher,830,yes,yes,yes
4366,Doe,38,Engineer,3255,no,yes,no
4367,Alice,55,Teacher,2737,yes,yes,yes
4368,John,59,Doctor,4863,no,no,yes
4369,Liam,37,Programmer,3441,yes,yes,yes
4370,Liam,39,Manager,3311,no,no,no
4371,Jane,52,Doctor,1611,no,yes,yes
4372,John,27,Analyst,1180,yes,no,yes
4373,John,30,Teacher,3444,no,yes,yes
4374,Emma,36,Nurse,2855,no,no,yes
4375,John,49,Artist,4475,yes,no,no
4376,Emma,57,Programmer,2726,yes,no,yes
4377,Doe,26,Engineer,602,no,yes,no
4378,Alice,49,Scientist,520,no,no,yes
4379,Doe,57,Nurse,534,yes,no,yes
4380,Sophia,47,Programmer,1551,no,yes,no
4381,Emma,34,Doctor,3479,yes,yes,no
4382,Jane,41,Analyst,3758,yes,no,yes
4383,Emma,34,Programmer,2086,no,yes,no
4384,John,31,Programmer,4924,no,yes,yes
4385,Bob,48,Doctor,1016,yes,yes,no
4386,Jane,44,Teacher,1035,no,no,yes
4387,Liam,46,Lawyer,3700,yes,yes,no
4388,Jane,30,Doctor,3215,yes,yes,yes
4389,Emma,51,Doctor,3573,yes,no,no
4390,Liam,36,Analyst,1977,no,no,no
4391,Alice,27,Teacher,2011,yes,no,no
4392,Liam,33,Programmer,4950,yes,yes,no
4393,Sophia,52,Scientist,2620,yes,yes,no
4394,Charlie,55,Nurse,3473,yes,no,yes
4395,Olivia,52,Analyst,808,no,no,yes
4396,Sophia,52,Analyst,1969,no,yes,yes
4397,Bob,45,Manager,1471,yes,no,no
4398,Emma,30,Manager,4721,yes,no,no
4399,Bob,37,Programmer,4670,yes,yes,yes
4400,Sophia,30,Programmer,2541,yes,yes,yes
4401,Liam,27,Artist,4519,yes,no,yes
4402,Bob,56,Programmer,1461,no,yes,yes
4403,Sophia,54,Lawyer,1276,no,no,yes
4404,Alice,34,Artist,3780,no,no,no
4405,Emma,46,Analyst,3202,yes,yes,yes
4406,Liam,43,Doctor,4335,yes,yes,yes
4407,Bob,49,Lawyer,2337,no,no,no
4408,Doe,38,Engineer,3859,yes,no,no
4409,Olivia,48,Nurse,2430,yes,yes,no
4410,Charlie,35,Programmer,1186,yes,no,no
4411,Doe,36,Scientist,3642,no,no,yes
4412,John,26,Teacher,4101,yes,yes,yes
4413,Bob,49,Doctor,3568,no,yes,no
4414,Doe,59,Doctor,2588,yes,no,no
4415,Sophia,37,Nurse,4368,no,no,yes
4416,Bob,31,Scientist,4305,no,no,yes
4417,Jane,23,Teacher,2428,yes,yes,yes
4418,Charlie,22,Scientist,3691,no,no,no
4419,Emma,54,Doctor,2458,yes,yes,yes
4420,Olivia,36,Artist,4748,yes,no,no
4421,Olivia,32,Lawyer,2328,no,yes,no
4422,Olivia,56,Engineer,540,no,yes,no
4423,Doe,34,Manager,4763,yes,yes,yes
4424,Alice,27,Manager,819,no,yes,yes
4425,Jane,42,Programmer,2326,no,yes,no
4426,Bob,45,Scientist,2308,no,yes,no
4427,Emma,30,Programmer,3104,no,yes,yes
4428,Liam,43,Doctor,694,yes,yes,yes
4429,Alice,48,Doctor,2969,no,yes,no
4430,Jane,37,Doctor,1256,no,yes,no
4431,Olivia,24,Artist,4303,yes,no,yes
4432,Olivia,58,Doctor,4435,yes,yes,no
4433,Liam,47,Engineer,2148,no,yes,no
4434,Sophia,34,Artist,4096,yes,yes,no
4435,Jane,60,Doctor,2487,no,yes,no
4436,Alice,22,Analyst,2954,no,yes,no
4437,Bob,51,Manager,1282,no,no,yes
4438,Liam,23,Lawyer,3583,no,no,yes
4439,Emma,35,Artist,2149,no,yes,yes
4440,Charlie,51,Manager,1409,yes,no,yes
4441,John,31,Analyst,1206,yes,yes,no
4442,Sophia,59,Doctor,2389,no,yes,no
4443,John,27,Engineer,1878,no,no,no
4444,Alice,37,Analyst,2322,no,yes,no
4445,Olivia,34,Scientist,2564,no,yes,no
4446,Olivia,46,Nurse,1502,yes,yes,yes
4447,Sophia,23,Manager,4864,yes,no,no
4448,Olivia,54,Scientist,1052,yes,yes,no
4449,Sophia,32,Artist,4820,yes,no,yes
4450,Doe,36,Artist,1582,yes,yes,yes
4451,Emma,27,Artist,4243,no,yes,no
4452,Jane,45,Teacher,2788,no,no,yes
4453,Sophia,49,Programmer,2275,no,yes,yes
4454,Charlie,46,Engineer,1505,no,no,yes
4455,Jane,27,Nurse,2479,no,yes,no
4456,Bob,34,Manager,2217,yes,yes,no
4457,John,57,Analyst,4809,no,no,no
4458,Jane,55,Analyst,3817,no,yes,no
4459,Charlie,50,Manager,4630,yes,no,no
4460,John,51,Scientist,4531,no,no,no
4461,Alice,37,Artist,1681,yes,yes,no
4462,Charlie,33,Scientist,2722,yes,no,yes
4463,Alice,51,Lawyer,4133,no,yes,yes
4464,Doe,58,Scientist,3104,no,yes,yes
4465,Emma,22,Artist,2159,no,yes,no
4466,Charlie,32,Lawyer,509,no,no,no
4467,Jane,59,Scientist,4004,no,no,yes
4468,Emma,50,Engineer,4536,yes,no,no
4469,Olivia,35,Scientist,1603,yes,yes,yes
4470,Liam,23,Analyst,2080,no,no,yes
4471,Sophia,38,Artist,4178,yes,yes,yes
4472,Charlie,47,Scientist,1013,yes,yes,yes
4473,Jane,40,Lawyer,3586,no,yes,no
4474,Charlie,29,Engineer,1743,no,yes,no
4475,Bob,27,Programmer,4213,no,no,no
4476,Bob,22,Engineer,4329,yes,no,yes
4477,Liam,35,Doctor,3426,yes,no,no
4478,Jane,45,Programmer,3586,no,yes,no
4479,Charlie,32,Artist,1430,yes,yes,yes
4480,John,57,Engineer,2533,no,no,yes
4481,Bob,48,Nurse,533,yes,no,yes
4482,Olivia,42,Scientist,1454,no,yes,no
4483,Jane,51,Lawyer,2985,yes,no,no
4484,John,26,Lawyer,3226,yes,no,yes
4485,Alice,22,Programmer,755,no,no,no
4486,Jane,54,Analyst,3194,yes,yes,yes
4487,Olivia,60,Engineer,1541,yes,yes,no
4488,Jane,22,Engineer,4580,no,no,yes
4489,Emma,52,Scientist,519,yes,yes,yes
4490,Alice,36,Lawyer,2332,yes,no,no
4491,Liam,56,Doctor,2054,no,no,no
4492,Liam,45,Lawyer,518,no,no,no
4493,Jane,53,Lawyer,1959,no,no,no
4494,John,24,Teacher,1300,no,yes,no
4495,John,24,Programmer,1837,no,yes,yes
4496,Jane,46,Teacher,1238,yes,yes,yes
4497,Doe,27,Doctor,1491,yes,yes,no
4498,Charlie,25,Doctor,2594,yes,no,no
4499,Jane,26,Programmer,1172,no,no,no
4500,John,52,Lawyer,1721,no,yes,yes
4501,Sophia,33,Doctor,2907,no,yes,no
4502,Bob,28,Analyst,1969,no,no,no
4503,John,42,Artist,4384,no,no,yes
4504,Liam,23,Lawyer,580,yes,yes,no
4505,Liam,31,Engineer,534,yes,yes,no
4506,Jane,34,Manager,3164,no,yes,yes
4507,John,30,Artist,545,no,yes,yes
4508,Jane,41,Doctor,4998,no,no,yes
4509,Charlie,26,Nurse,3523,no,no,no
4510,Doe,41,Artist,692,no,yes,no
4511,Jane,58,Teacher,2001,yes,yes,no
4512,Emma,22,Analyst,4438,yes,yes,no
4513,Emma,30,Doctor,3795,no,no,no
4514,Charlie,37,Doctor,1137,yes,yes,yes
4515,Emma,59,Nurse,1731,yes,yes,no
4516,Olivia,36,Doctor,2741,yes,no,yes
4517,Doe,27,Analyst,4417,no,yes,yes
4518,Emma,24,Artist,4680,no,yes,no
4519,Liam,31,Analyst,4664,yes,yes,no
4520,Liam,47,Scientist,3295,no,yes,no
4521,Bob,52,Engineer,2495,no,yes,no
4522,John,41,Teacher,912,no,yes,no
4523,Doe,51,Teacher,2349,yes,yes,yes
4524,Charlie,22,Programmer,922,no,yes,no
4525,Olivia,42,Engineer,1287,yes,no,no
4526,Doe,48,Teacher,829,yes,no,no
4527,Charlie,42,Nurse,1210,yes,no,yes
4528,Charlie,33,Lawyer,4486,no,yes,yes
4529,Jane,42,Doctor,2268,yes,no,yes
4530,Jane,25,Nurse,4146,yes,yes,yes
4531,Bob,34,Programmer,3302,no,yes,yes
4532,Doe,48,Analyst,2227,yes,no,no
4533,Alice,30,Analyst,1315,yes,no,yes
4534,Olivia,22,Nurse,4716,yes,yes,yes
4535,Emma,26,Nurse,1169,yes,yes,no
4536,Sophia,45,Analyst,1360,yes,no,no
4537,Sophia,31,Doctor,2957,yes,yes,yes
4538,Bob,40,Manager,4351,yes,yes,yes
4539,Emma,24,Engineer,2316,yes,yes,yes
4540,Doe,49,Teacher,1996,no,yes,yes
4541,Olivia,55,Engineer,1199,yes,no,yes
4542,Liam,38,Teacher,1456,yes,yes,no
4543,Olivia,34,Teacher,2214,no,no,no
4544,John,56,Engineer,1793,no,yes,yes
4545,John,22,Scientist,3355,yes,no,no
4546,Olivia,51,Nurse,4022,no,yes,no
4547,Emma,52,Manager,3794,yes,yes,no
4548,Emma,58,Manager,3869,yes,yes,no
4549,Sophia,45,Artist,874,yes,yes,yes
4550,Emma,26,Engineer,4993,yes,yes,no
4551,Sophia,58,Scientist,2019,no,no,no
4552,Charlie,54,Analyst,2403,no,no,yes
4553,Olivia,33,Lawyer,4870,yes,yes,no
4554,Sophia,30,Nurse,853,yes,yes,yes
4555,Sophia,42,Doctor,3544,no,yes,no
4556,Olivia,25,Analyst,1718,yes,yes,yes
4557,Liam,26,Teacher,2293,yes,yes,yes
4558,Alice,48,Analyst,4155,yes,yes,no
4559,Olivia,23,Teacher,1997,yes,yes,yes
4560,Sophia,25,Teacher,3063,no,no,no
4561,Bob,29,Doctor,2739,yes,yes,yes
4562,Liam,37,Programmer,1390,no,no,yes
4563,Charlie,56,Analyst,4040,no,yes,no
4564,Emma,50,Nurse,3403,yes,no,no
4565,Charlie,39,Engineer,1127,yes,no,yes
4566,Doe,56,Lawyer,2805,yes,yes,yes
4567,Charlie,44,Lawyer,4428,yes,no,yes
4568,Alice,39,Engineer,1720,no,no,no
4569,John,49,Doctor,1056,no,yes,yes
4570,Liam,60,Doctor,2018,no,yes,yes
4571,Liam,33,Artist,2810,yes,yes,no
4572,Charlie,34,Engineer,4755,yes,no,no
4573,Jane,52,Analyst,3835,no,no,yes
4574,Doe,23,Analyst,2727,yes,yes,no
4575,Jane,58,Doctor,2642,yes,no,no
4576,Bob,58,Artist,2302,no,no,no
4577,Sophia,38,Programmer,2232,no,yes,yes
4578,Olivia,36,Nurse,4319,yes,no,yes
4579,Doe,25,Nurse,3152,no,yes,yes
4580,Doe,48,Teacher,1360,yes,no,yes
4581,Doe,39,Doctor,3567,no,yes,yes
4582,Jane,25,Artist,1014,yes,yes,no
4583,Liam,58,Scientist,968,no,yes,yes
4584,Liam,41,Teacher,3767,yes,yes,no
4585,Olivia,55,Artist,2065,yes,no,no
4586,Olivia,55,Teacher,4183,no,yes,no
4587,Jane,35,Doctor,2188,yes,yes,no
4588,Emma,44,Nurse,2989,yes,yes,no
4589,Liam,44,Teacher,2654,no,no,no
4590,Doe,38,Nurse,753,yes,no,no
4591,John,56,Manager,3647,no,no,yes
4592,Liam,53,Scientist,2277,yes,yes,yes
4593,Bob,26,Nurse,900,yes,no,no
4594,Olivia,51,Doctor,2147,no,yes,yes
4595,Jane,39,Doctor,3641,yes,yes,yes
4596,Jane,22,Teacher,3369,no,no,no
4597,Olivia,57,Manager,4399,no,no,no
4598,Emma,46,Nurse,4377,yes,no,no
4599,Sophia,50,Teacher,3152,yes,yes,yes
4600,Alice,41,Engineer,2723,no,no,no
4601,Bob,23,Lawyer,2785,no,no,yes
4602,John,37,Manager,2415,yes,no,yes
4603,Alice,47,Engineer,3828,no,yes,yes
4604,Emma,56,Engineer,4956,yes,yes,no
4605,Charlie,58,Artist,3300,yes,no,yes
4606,Liam,29,Programmer,2693,no,no,yes
4607,Olivia,45,Programmer,4452,no,yes,no
4608,John,39,Analyst,4228,no,no,yes
4609,Liam,22,Doctor,3392,yes,yes,yes
4610,Doe,22,Analyst,2066,yes,yes,yes
4611,Charlie,57,Engineer,986,yes,no,yes
4612,Charlie,53,Analyst,4557,yes,yes,no
4613,Sophia,23,Engineer,3669,yes,no,yes
4614,Bob,60,Artist,3543,yes,no,no
4615,Doe,40,Analyst,4477,no,no,yes
4616,John,50,Artist,3076,yes,yes,no
4617,Alice,55,Programmer,816,yes,yes,yes
4618,Alice,43,Nurse,1512,yes,yes,yes
4619,Doe,59,Scientist,1297,no,no,yes
4620,Alice,41,Teacher,894,yes,no,yes
4621,Charlie,41,Scientist,2423,no,yes,yes
4622,Sophia,42,Artist,961,no,no,yes
4623,Bob,60,Artist,2086,yes,yes,no
4624,Doe,33,Programmer,3716,no,yes,no
4625,Doe,23,Scientist,3253,yes,yes,yes
4626,John,33,Engineer,2029,no,no,yes
4627,Alice,58,Nurse,1476,yes,no,yes
4628,Jane,54,Manager,3907,yes,no,no
4629,Bob,28,Teacher,4113,no,no,no
4630,Alice,31,Doctor,3343,no,no,yes
4631,Olivia,59,Nurse,1380,no,no,no
4632,Doe,44,Artist,3019,no,yes,yes
4633,Doe,51,Manager,3817,no,yes,no
4634,Sophia,42,Engineer,2458,no,yes,no
4635,John,47,Lawyer,1848,yes,yes,no
4636,Emma,42,Scientist,3868,yes,yes,no
4637,Charlie,44,Lawyer,3211,no,no,no
4638,Liam,52,Scientist,2581,yes,no,yes
4639,Liam,30,Nurse,1186,yes,yes,no
4640,Jane,33,Analyst,1141,no,no,yes
4641,Doe,25,Analyst,4344,no,no,no
4642,Bob,48,Scientist,2889,yes,no,no
4643,Liam,35,Doctor,553,yes,yes,yes
4644,Emma,51,Analyst,3469,yes,yes,yes
4645,Liam,43,Analyst,4248,no,yes,no
4646,Liam,35,Lawyer,1781,yes,yes,yes
4647,Doe,45,Nurse,4465,no,yes,yes
4648,Bob,35,Lawyer,1635,no,no,no
4649,Sophia,30,Manager,4168,yes,no,no
4650,Bob,26,Analyst,605,no,yes,yes
4651,Liam,44,Nurse,2785,yes,no,no
4652,Doe,54,Lawyer,4852,no,no,no
4653,Bob,29,Engineer,1764,yes,yes,yes
4654,John,42,Engineer,3779,yes,no,no
4655,Bob,39,Lawyer,1005,no,yes,yes
4656,Alice,53,Engineer,3407,yes,no,yes
4657,Emma,55,Teacher,1537,no,no,yes
4658,Charlie,53,Programmer,796,yes,no,no
4659,Jane,60,Doctor,3600,yes,no,yes
4660,Olivia,59,Teacher,2199,yes,yes,yes
4661,Jane,34,Lawyer,1524,no,yes,yes
4662,Olivia,58,Doctor,4640,no,no,yes
4663,Olivia,33,Nurse,2814,no,yes,no
4664,Jane,33,Doctor,697,no,yes,no
4665,Doe,59,Teacher,2577,yes,no,no
4666,John,29,Manager,4145,yes,yes,yes
4667,Emma,35,Teacher,829,no,no,no
4668,Alice,26,Doctor,4867,yes,yes,yes
4669,John,36,Analyst,839,no,no,yes
4670,Jane,30,Teacher,3465,yes,yes,yes
4671,Sophia,54,Programmer,2676,yes,yes,yes
4672,Alice,47,Lawyer,3411,yes,yes,yes
4673,John,35,Doctor,3114,no,no,no
4674,Alice,27,Manager,2862,no,no,no
4675,Olivia,24,Manager,2233,no,yes,no
4676,Olivia,52,Nurse,2660,yes,no,yes
4677,Bob,51,Programmer,1499,yes,no,no
4678,Liam,57,Nurse,1652,yes,yes,yes
4679,Bob,41,Teacher,840,yes,yes,yes
4680,Charlie,37,Nurse,3346,yes,yes,no
4681,John,28,Nurse,4972,yes,no,no
4682,Charlie,43,Doctor,1283,yes,no,yes
4683,Bob,33,Artist,806,no,yes,no
4684,Doe,41,Lawyer,1164,yes,no,yes
4685,Jane,57,Lawyer,697,no,yes,no
4686,Emma,33,Doctor,4584,no,no,no
4687,Doe,43,Teacher,2317,no,no,yes
4688,Olivia,59,Manager,2711,no,no,yes
4689,John,57,Artist,4296,yes,no,no
4690,Bob,44,Artist,1544,no,no,no
4691,Alice,50,Analyst,1322,yes,yes,no
4692,John,59,Analyst,1149,yes,yes,no
4693,Charlie,45,Nurse,1751,no,yes,no
4694,Alice,30,Programmer,4395,no,no,yes
4695,Sophia,26,Artist,2399,yes,yes,yes
4696,Jane,48,Nurse,2832,yes,no,no
4697,Olivia,46,Manager,955,no,yes,yes
4698,Jane,46,Artist,2980,no,yes,yes
4699,Jane,52,Scientist,2892,no,no,yes
4700,Jane,36,Doctor,668,yes,no,yes
4701,Doe,58,Nurse,4958,yes,yes,yes
4702,Olivia,29,Artist,597,yes,yes,no
4703,Charlie,50,Artist,1379,no,no,no
4704,Liam,31,Scientist,3113,yes,no,no
4705,Sophia,57,Teacher,4827,no,yes,yes
4706,Emma,35,Programmer,882,yes,yes,no
4707,Bob,53,Nurse,3147,no,yes,no
4708,Sophia,23,Manager,3650,yes,yes,no
4709,Jane,47,Programmer,1102,yes,yes,yes
4710,Emma,45,Analyst,3756,no,no,yes
4711,Bob,48,Nurse,2714,no,yes,yes
4712,Liam,57,Lawyer,2947,no,no,yes
4713,Sophia,54,Scientist,3234,no,yes,yes
4714,Alice,30,Artist,2087,no,yes,yes
4715,Alice,26,Programmer,4390,yes,no,no
4716,Jane,24,Analyst,4407,no,yes,yes
4717,Jane,57,Scientist,2785,yes,no,no
4718,Olivia,27,Teacher,4322,yes,yes,no
4719,Jane,32,Manager,1435,no,no,no
4720,Jane,31,Programmer,634,yes,no,no
4721,Bob,41,Manager,4150,no,no,no
4722,Bob,50,Manager,3948,no,yes,no
4723,Bob,39,Doctor,3761,no,yes,yes
4724,Bob,33,Doctor,4569,no,no,no
4725,Doe,33,Manager,2293,yes,no,yes
4726,Charlie,39,Analyst,1296,no,yes,yes
4727,Charlie,38,Teacher,4172,yes,no,yes
4728,Olivia,36,Analyst,1238,yes,no,no
4729,Bob,43,Teacher,4579,yes,yes,no
4730,Liam,25,Programmer,1546,no,yes,yes
4731,Doe,59,Analyst,3251,no,no,yes
4732,Liam,28,Analyst,1152,no,no,no
4733,Olivia,60,Engineer,4378,yes,yes,yes
4734,Olivia,41,Scientist,4159,yes,yes,no
4735,Charlie,58,Doctor,3829,yes,yes,no
4736,Sophia,38,Doctor,4046,yes,yes,yes
4737,John,44,Teacher,2270,no,yes,yes
4738,Charlie,57,Manager,4732,yes,yes,no
4739,John,52,Doctor,913,yes,yes,no
4740,Liam,60,Manager,2459,yes,yes,no
4741,Charlie,51,Engineer,998,no,yes,yes
4742,Emma,50,Doctor,4395,yes,no,yes
4743,Olivia,32,Analyst,2406,yes,yes,yes
4744,Olivia,50,Lawyer,2627,yes,no,no
4745,Alice,25,Programmer,1080,no,no,no
4746,Doe,32,Scientist,4750,yes,yes,yes
4747,Bob,43,Programmer,3285,yes,no,no
4748,Alice,44,Doctor,3402,yes,no,no
4749,Olivia,57,Nurse,2945,no,yes,yes
4750,Bob,30,Lawyer,3701,yes,no,yes
4751,Jane,24,Doctor,2738,yes,yes,yes
4752,Sophia,57,Nurse,3780,no,yes,no
4753,Liam,55,Lawyer,1467,no,yes,yes
4754,Bob,47,Doctor,1177,no,no,no
4755,Doe,54,Nurse,613,yes,no,yes
4756,Charlie,53,Engineer,4716,yes,yes,no
4757,Alice,44,Programmer,2793,yes,yes,yes
4758,Liam,59,Lawyer,4362,no,no,yes
4759,Jane,40,Lawyer,956,yes,yes,yes
4760,Jane,23,Teacher,3294,no,yes,no
4761,Jane,34,Manager,644,yes,yes,no
4762,Sophia,31,Artist,1198,no,yes,yes
4763,Sophia,55,Programmer,4945,yes,yes,no
4764,Doe,37,Doctor,4064,no,no,no
4765,Alice,56,Lawyer,4077,no,yes,no
4766,Doe,53,Doctor,2772,no,yes,yes
4767,Charlie,49,Scientist,1436,no,yes,no
4768,Emma,48,Nurse,4653,yes,yes,yes
4769,Doe,58,Manager,1310,yes,no,yes
4770,Alice,25,Doctor,2596,yes,no,no
4771,Emma,40,Teacher,3959,no,yes,yes
4772,Jane,34,Doctor,1768,no,no,no
4773,Alice,32,Artist,2061,yes,no,no
4774,Doe,52,Artist,2358,no,yes,no
4775,Alice,59,Manager,2475,yes,no,no
4776,Olivia,54,Programmer,4230,yes,no,yes
4777,Sophia,39,Analyst,2227,no,no,no
4778,Alice,39,Artist,2844,yes,no,no
4779,John,27,Doctor,1835,yes,no,no
4780,Doe,52,Teacher,4787,no,no,yes
4781,Alice,26,Manager,3497,no,no,yes
4782,Alice,26,Lawyer,4030,no,yes,no
4783,Emma,51,Scientist,673,yes,yes,no
4784,Emma,56,Doctor,4541,yes,no,no
4785,Liam,44,Nurse,1245,yes,no,yes
4786,Sophia,57,Engineer,4112,no,no,no
4787,Jane,52,Teacher,1838,yes,no,no
4788,Charlie,49,Engineer,1306,yes,no,no
4789,Alice,32,Teacher,1298,no,yes,yes
4790,Bob,54,Manager,1274,no,no,yes
4791,Doe,38,Teacher,1616,no,no,no
4792,Charlie,26,Scientist,4653,no,yes,no
4793,Liam,55,Teacher,644,no,yes,no
4794,Liam,22,Analyst,3483,yes,yes,yes
4795,Sophia,40,Teacher,2574,no,yes,no
4796,Doe,33,Programmer,4736,yes,yes,yes
4797,Olivia,31,Doctor,1830,yes,no,no
4798,Charlie,48,Analyst,1587,no,no,no
4799,Charlie,41,Lawyer,4335,no,yes,yes
4800,Sophia,23,Programmer,2342,yes,yes,no
4801,Emma,45,Teacher,1451,no,no,no
4802,Liam,47,Analyst,1564,yes,yes,yes
4803,Doe,59,Artist,3964,yes,no,no
4804,Sophia,27,Teacher,2739,no,yes,yes
4805,Bob,29,Analyst,3081,no,no,no
4806,Olivia,24,Scientist,2777,no,yes,yes
4807,Liam,22,Nurse,2223,yes,no,no
4808,Alice,26,Doctor,4964,yes,yes,no
4809,Alice,56,Nurse,2005,yes,yes,yes
4810,Alice,36,Artist,4140,no,yes,yes
4811,Bob,42,Lawyer,1430,yes,no,yes
4812,Alice,22,Engineer,3386,yes,no,no
4813,Sophia,56,Manager,587,no,yes,no
4814,John,34,Analyst,2822,yes,yes,no
4815,John,57,Programmer,1521,no,yes,no
4816,Charlie,36,Scientist,2442,no,no,yes
4817,Olivia,55,Analyst,3702,yes,yes,yes
4818,Bob,22,Lawyer,4971,yes,yes,no
4819,Sophia,52,Analyst,1947,yes,yes,yes
4820,Doe,38,Nurse,1188,no,yes,no
4821,Charlie,34,Engineer,2138,yes,no,yes
4822,Emma,42,Scientist,2306,no,yes,no
4823,John,51,Manager,3346,yes,no,no
4824,Doe,31,Programmer,3652,yes,no,no
4825,Bob,54,Analyst,3984,no,yes,no
4826,Jane,41,Engineer,2848,no,yes,no
4827,Liam,43,Artist,2041,yes,yes,no
4828,Olivia,26,Lawyer,905,no,no,no
4829,Sophia,47,Doctor,4678,no,yes,yes
4830,Liam,24,Engineer,2805,no,yes,yes
4831,Alice,34,Lawyer,4447,yes,no,no
4832,Liam,38,Lawyer,2032,no,no,yes
4833,Doe,25,Manager,1224,yes,no,no
4834,Liam,24,Engineer,2199,no,yes,yes
4835,Emma,57,Scientist,1172,no,yes,yes
4836,Olivia,23,Artist,4993,no,no,no
4837,Emma,52,Analyst,3099,yes,no,yes
4838,Emma,49,Analyst,515,yes,no,no
4839,Jane,32,Programmer,530,no,no,no
4840,Olivia,59,Analyst,2646,yes,no,no
4841,Jane,43,Lawyer,1793,no,no,no
4842,Doe,60,Engineer,2634,no,yes,no
4843,Emma,47,Engineer,4982,yes,yes,yes
4844,Jane,50,Manager,2243,no,no,no
4845,Sophia,37,Nurse,3410,yes,no,yes
4846,Bob,41,Teacher,1817,yes,no,no
4847,Sophia,48,Artist,2069,yes,yes,yes
4848,Olivia,46,Manager,3701,no,no,no
4849,Sophia,60,Artist,2396,no,yes,yes
4850,Bob,36,Programmer,909,no,yes,yes
4851,Charlie,58,Doctor,564,yes,no,no
4852,Liam,28,Doctor,3162,no,yes,yes
4853,Emma,40,Programmer,2808,yes,no,yes
4854,Olivia,42,Nurse,2483,no,yes,no
4855,Sophia,42,Doctor,4163,yes,yes,no
4856,Doe,40,Scientist,633,yes,yes,no
4857,Sophia,47,Lawyer,3185,no,yes,no
4858,Emma,38,Lawyer,2659,yes,yes,no
4859,Sophia,22,Programmer,1559,no,no,no
4860,Emma,43,Manager,3464,yes,yes,yes
4861,Bob,47,Programmer,3256,no,no,no
4862,Sophia,50,Manager,4357,yes,yes,yes
4863,Liam,40,Artist,3227,no,yes,yes
4864,Alice,48,Programmer,1278,no,no,yes
4865,Sophia,60,Teacher,2630,yes,yes,no
4866,Jane,34,Analyst,4673,yes,yes,no
4867,Emma,50,Artist,849,yes,yes,yes
4868,Sophia,54,Doctor,3008,yes,no,yes
4869,Charlie,35,Scientist,1623,no,yes,no
4870,Emma,26,Lawyer,1164,no,yes,yes
4871,Sophia,38,Manager,2778,no,no,no
4872,Charlie,48,Lawyer,4430,no,no,yes
4873,Doe,25,Teacher,4702,yes,no,no
4874,Doe,48,Scientist,3251,yes,yes,yes
4875,Doe,53,Nurse,3686,no,yes,yes
4876,Liam,37,Engineer,923,yes,no,no
4877,Doe,57,Manager,3729,yes,yes,no
4878,Doe,46,Programmer,3281,yes,no,no
4879,Olivia,24,Engineer,4812,yes,no,yes
4880,Doe,33,Analyst,3394,yes,yes,no
4881,Jane,47,Lawyer,3229,yes,no,yes
4882,Liam,24,Analyst,1681,no,no,no
4883,John,28,Engineer,1444,yes,yes,yes
4884,Emma,59,Lawyer,2841,no,yes,no
4885,Emma,46,Doctor,3258,no,no,no
4886,Jane,33,Analyst,2791,no,yes,yes
4887,Emma,56,Nurse,2824,no,yes,no
4888,Emma,31,Programmer,615,yes,no,yes
4889,Jane,25,Teacher,2071,no,yes,yes
4890,Charlie,43,Programmer,4112,yes,yes,yes
4891,Sophia,54,Lawyer,4287,no,no,no
4892,John,53,Artist,4799,no,yes,no
4893,Doe,36,Manager,2777,yes,no,yes
4894,Jane,56,Artist,4565,no,no,yes
4895,Alice,33,Nurse,4489,no,no,no
4896,Bob,56,Doctor,4947,no,no,yes
